dataset,deg_id,gene_name,gene_id,cog,functional_category,function,organism,accession,growth_condition,expression_level,gene_ontology,uniprot_id,extra,strain,organism_dataset,method,condition,pmid,reference,aa_len,nt_len
DEG1066,DEG10660292,-,Protein_ID: CAR53464.1,-,-,conserved hypothetical protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3141,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",149,450
DEG1066,DEG10660293,groEL1,Protein_ID: CAR53469.1,-,-,60 kDa chaperonin 1,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3146,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",546,1641
DEG1066,DEG10660294,groES1,Protein_ID: CAR53470.1,-,-,10 kDa chaperonin 1,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3147,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",97,294
DEG1066,DEG10660295,-,Protein_ID: CAR53486.1,-,-,putative nucleotidyltransferase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3163,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",196,591
DEG1066,DEG10660296,panB,Protein_ID: CAR53591.1,-,-,putative 3-methyl-2-oxobutanoate hydroxymethyltransferase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3267,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",271,816
DEG1066,DEG10660297,dnaJ,Protein_ID: CAR53593.1,-,-,putative DnaJ chaperone protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3269,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",378,1137
DEG1066,DEG10660298,dnaK,Protein_ID: CAR53594.1,-,-,putative DnaK chaperone protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3270,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",650,1953
DEG1066,DEG10660299,-,Protein_ID: CAR53598.1,-,-,putative ferrochelatase protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3274,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",356,1071
DEG1066,DEG10660300,-,Protein_ID: CAR53600.1,-,-,putative ATP-NAD kinase/inorganic polyphosphatase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3276,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",300,903
DEG1066,DEG10660301,ubiA,Protein_ID: CAR53620.1,-,-,putative 4-hydroxybenzoate transmembrane octaprenyltransferase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3296,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",297,894
DEG1066,DEG10660302,secD,Protein_ID: CAR53629.1,-,-,putative protein-export membrane protein SecD,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3306,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",673,2022
DEG1066,DEG10660303,secF,Protein_ID: CAR53630.1,-,-,putative protein-export membrane protein SecF,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3307,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",316,951
DEG1066,DEG10660304,trmU,Protein_ID: CAR53652.1,-,-,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3329,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",391,1176
DEG1066,DEG10660305,-,Protein_ID: CAR53656.1,-,-,putative ubiquinone biosynthesis-related protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3333,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",395,1188
DEG1066,DEG10660306,tyrZ,Protein_ID: CAR53667.1,-,-,tyrosyl-tRNA synthetase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3344,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",413,1242
DEG1066,DEG10660307,-,Protein_ID: CAR53669.1,-,-,putative HesB-like protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3346,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",123,372
DEG1066,DEG10660308,rpsI,Protein_ID: CAR53670.1,-,-,30S ribosomal protein S9,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3347,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",130,393
DEG1066,DEG10660309,rplM,Protein_ID: CAR53671.1,-,-,50S ribosomal protein L13,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3348,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",142,429
DEG1066,DEG10660310,purB,Protein_ID: CAR53684.1,-,-,adenylosuccinate lyase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3361,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",462,1389
DEG1066,DEG10660311,eda,Protein_ID: CAR53689.1,-,-,KHG/KDPG aldolase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3366,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",208,627
DEG1066,DEG10660312,-,Protein_ID: CAR53692.1,-,-,putative membrane protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3369,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",140,423
DEG1066,DEG10660313,-,Protein_ID: CAR53694.1,-,-,putative DNA polymerase III delta subunit,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3371,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",364,1095
DEG1066,DEG10660314,leuS,Protein_ID: CAR53696.1,-,-,leucyl-tRNA synthetase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3373,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",864,2595
DEG1066,DEG10660315,-,Protein_ID: CAR53719.1,-,-,putative thiamine-monophosphate kinase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3396,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",332,999
DEG1066,DEG10660316,-,Protein_ID: CAR53737.1,-,-,putative exoribonuclease II,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3414,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",694,2085
DEG1066,DEG10660317,accB,Protein_ID: CAR53743.1,-,-,biotin carboxyl carrier protein of acetyl-CoA carboxylase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3420,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",163,492
DEG1066,DEG10660318,accC,Protein_ID: CAR53744.1,-,-,biotin carboxylase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3421,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",455,1368
DEG1066,DEG10660319,nrdB,Protein_ID: CAR53751.1,-,-,ribonucleoside-diphosphate reductase beta chain,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3428,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",403,1212
DEG1066,DEG10660320,-,Protein_ID: CAR53752.1,-,-,putative ribonucleoside reductase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3429,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",1003,3012
DEG1066,DEG10660321,ffh,Protein_ID: CAR53756.1,-,-,signal recognition particle protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3433,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",455,1368
DEG1066,DEG10660322,proS,Protein_ID: CAR53759.1,-,-,prolyl-tRNA synthetase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3436,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",578,1737
DEG1066,DEG10660323,-,Protein_ID: CAR53763.1,-,-,putative conserved GTP-binding protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3440,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",370,1113
DEG1066,DEG10660324,rpmA,Protein_ID: CAR53764.1,-,-,50S ribosomal protein L27,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3441,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",87,264
DEG1066,DEG10660325,rplU,Protein_ID: CAR53765.1,-,-,50S ribosomal protein L21,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3442,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",103,312
DEG1066,DEG10660326,ispB,Protein_ID: CAR53766.1,-,-,octaprenyl-diphosphate synthase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3443,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",331,996
DEG1066,DEG10660327,coaE,Protein_ID: CAR53771.1,-,-,dephospho-CoA kinase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3448,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",202,609
DEG1066,DEG10660328,secA,Protein_ID: CAR53776.1,-,-,preprotein translocase SecA subunit,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3453,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",933,2802
DEG1066,DEG10660329,envA,Protein_ID: CAR53778.1,-,-,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3455,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",305,918
DEG1066,DEG10660330,ftsZ,Protein_ID: CAR53780.1,-,-,cell division protein FtsZ,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3457,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",398,1197
DEG1066,DEG10660331,ftsA,Protein_ID: CAR53781.1,-,-,cell division protein FtsA,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3458,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",410,1233
DEG1066,DEG10660332,ftsQ,Protein_ID: CAR53782.1,-,-,cell division protein FtsQ,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3459,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",250,753
DEG1066,DEG10660333,ddlB,Protein_ID: CAR53783.1,-,-,D-alanine--D-alanine ligase B,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3460,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",313,942
DEG1066,DEG10660334,murC,Protein_ID: CAR53784.1,-,-,UDP-N-acetylmuramate--alanine ligase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3461,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",465,1398
DEG1066,DEG10660335,murG,Protein_ID: CAR53785.1,-,-,UDP-N-acetylglucosamine--N-acetylmuramyl-(penta peptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase MurG,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3462,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",367,1104
DEG1066,DEG10660336,ftsW,Protein_ID: CAR53786.1,-,-,cell division protein FtsW,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3463,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",427,1284
DEG1066,DEG10660337,murD,Protein_ID: CAR53787.1,-,-,UDP-N-acetylmuramoylalanine--D-glutamate ligase,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3464,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",495,1488
DEG1066,DEG10660338,mraY,Protein_ID: CAR53788.1,-,-,phospho-N-acetylmuramoyl-pentapeptide-transfera se,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3465,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",389,1170
DEG1066,DEG10660339,murF,Protein_ID: CAR53789.1,-,-,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diami nopimelate--D-alanyl-D-alanyl ligase",Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3466,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",468,1407
DEG1066,DEG10660340,murE,Protein_ID: CAR53790.1,-,-,"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-dia minopimelate ligase",Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3467,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",512,1539
DEG1066,DEG10660341,-,Protein_ID: CAR53795.1,-,-,conserved hypothetical protein,Burkholderia cenocepacia J2315 chromosome 1,AM747720,LB medium,locus_tag:BCAL3472,-,-,-,J2315,Burkholderia cenocepacia J2315,TraDIS,Rich medium; SOB medium,27597847,"Wong, Y. C., Abd El Ghany, M., Naeem, R., Lee, K. W., Tan, Y. C., Pain, A., & Nathan, S. (2016). Candidate essential genes in Burkholderia cenocepacia J2315 identified by genome-wide TraDIS. Frontiers in microbiology, 7, 1288.",208,627
